Title: Identifying Exoplanets with Deep Learning II: Two New Super-Earths 
       Uncovered by a Neural Network in K2 Data 
Authors: Dattilo A., Vanderburg A., Shallue C.J., Mayo A.W., Berlind P., 
         Bieryla A., Calkins M.L., Esquerdo G.A., Everett M.E., Howell S.B.,
	 Latham D.W., Scott N.J., Yu L. 
Table: K2 Planet Candidate Training/Validation/Test Set
================================================================================
Byte-by-byte Description of file: ajab0e12t3_mrt.txt
--------------------------------------------------------------------------------
   Bytes Format Units Label   Explanations
--------------------------------------------------------------------------------
   1-  9 I9     ---   EPIC    EPIC identifier
      11 I1     ---   Num     Planet number
  13- 24 F12.9  d     Period  Orbital period
  26- 36 F11.6  d     Time    Time of Transit; BJD-2454833
210521364 1 32.86131158  2235.882328   3.381083459 J  4   0.181896857 9.96413e-01
210521832 1 29.44199923  2247.27843    4.182261656 J  4   0.024560854 4.60702e-03
210522228 1 10.81945214  2237.356036  17.97371719  E  4   0.301976741 5.12801e-01
210524811 1  7.468898445 2236.161451   1.6441127   C  4   0.127821317 1.01283e+00
210525153 1 19.63753582  2242.418028   1.27284737  J  4   0.038234098 1.93474e-01
210525462 1 22.96923786  2253.771116   1.336044309 J  4   0.028604599 2.16993e-01
210525500 1  1.369150715 2231.619138   4.441288672 J  4   0.051096461 1.00862e+00
210526270 1 23.81042345  2252.369877   5.498469446 J  4   0.037541779 2.64423e-01
210529700 1  3.060624352 2234.058683  12.08000568  J  4   0.069589191 1.01052e+00
210529971 1  0.116705498 2231.156096   0.25        J  4   0.040614915 9.50749e-01
210530173 1 18.84370591  2247.46006    4.2428783   E  4   0.554344339 9.47979e-01
210530626 1  0.257479658 2231.083896   0.685442251 J  4   0.059393121 4.35059e-01
210532473 1 12.62653523  2242.689077   5.437224862 J  4   0.041998299 4.72664e-01
210538216 1 25.42147847  2255.459005  16.00356259  J  4   0.186605088 2.95048e-01
210542462 1 13.14131402  2235.191771  11.08329463  J  4   0.017203955 9.86121e-01
210545114 1 19.87472216  2248.799629   1.863675055 J  4   0.182534065 7.07713e-03
210545225 1 19.60659884  2248.331655   1.620559725 J  4   0.041148679 7.76545e-01
210546830 1 33.01031186  2245.456418   1.942019056 J  4   0.261065884 2.15674e-02
210548553 1 24.87308918  2236.598481   9.874610342 J  4   0.026292349 9.02731e-03
210550203 1 25.88819352  2251.667532   0.919080578 J  4   0.040161651 7.65602e-01
210553118 1  0.248030753 2231.082263   1.127092926 J  4   0.035421955 5.82480e-01
210553778 1 24.21122136  2235.322614   3.665204039 J  4   0.043002678 9.03493e-01
210557072 1 26.62632439  2249.734158   2.15121981  J  4   0.111361487 7.39198e-04
210558622 1 19.55914556  2231.225689   6.4410417   C  4   0.038838989 8.34809e-01
210559259 1 14.24407123  2244.739132   2.596696772 J  4   0.026125832 6.33292e-01
210559580 1 19.48851197  2242.028128   6.98678292  J  4   0.031176601 7.31303e-01
210561785 1 20.32755159  2235.872027   1.697808922 J  4   0.029433467 5.47329e-01
210562330 1 21.38147573  2238.04483    2.9605074   E  4   0.589658057 5.83101e-01
210563410 1  2.610551035 2233.420831  15.71374163  J  4   0.048271848 9.10363e-01
210564155 1  4.861644251 2234.591787   1.540007    C  4   0.027612878 5.00017e-04
210564200 1 26.02688159  2255.369673  14.57800149  J  4   0.055241836 9.04150e-01
210566235 1 17.14777455  2242.442692   3.016639423 J  4   0.171836547 1.08037e+00
210566397 1 30.62825098  2241.062335   2.045033476 J  4   0.048263078 8.79755e-01
210566637 1  0.245014146 2231.202025   0.141128148 J  4   0.066971346 1.00000e-02
210567200 1 10.07677631  2237.190095   1.114237029 J  4   0.029593895 5.87194e-01
210568214 1  1.522942462 2231.499706   4.427940678 E  4   0.404308877 5.76689e-01
210569016 1 18.58179423  2235.959993   1.715895911 J  4   0.054766737 4.35544e-04
210569818 1  0.24510482  2231.187398   0.141180376 J  4   0.012699766 1.00000e-02
210569957 1 18.94946411  2245.145429   3.372280936 J  4   0.036192982 5.16373e-01
210571322 1 24.9925992   2255.932327   1.496747888 J  4   0.040202961 7.56366e-01
210572283 1  2.913140391 2232.615059  11.48364552  J  4   0.00725841  6.86438e-01
210573835 1 14.03176066  2235.81746    7.561126721 J  4   0.026525801 7.41802e-03
210574135 1  0.929378684 2231.647392   4.091611584 E  4   0.662136708 3.94663e-01
210575130 1  2.867392541 2232.657653  15.74203118  J  4   0.034390574 9.44036e-01
210576234 1 15.97518872  2238.677123   5.168434486 E  4   0.202663518 8.86176e-01
210577198 1  0.136701839 2231.158442   0.25        J  4   0.029030161 2.23974e-01
210577548 1  6.422872347 2231.99178    2.7551102   C  4   0.024521779 4.51878e-03
210579253 1 21.36780646  2245.504073   6.570652916 J  4   0.078840966 1.01065e+00
210580175 1  1.357380747 2232.375259   7.634213383 J  4   0.018196901 9.69736e-01
210580990 1 19.79617265  2241.728618  12.02037047  J  4   0.073953064 9.75837e-01
210581012 1 10.57382772  2236.730999   3.166203935 J  4   0.031293964 5.00032e-04
210581202 1  5.558382026 2232.988138   6.111047523 E  4   0.24811442  3.74952e-01
210582309 1 30.34650492  2256.216801   1.71670395  J  4   0.03654069  5.71845e-01
210583818 1  9.792765763 2232.687551   1.063431064 J  4   0.024000607 4.22132e-01
210584156 1 20.70331018  2247.174353   5.899426908 J  4   0.204215617 1.09046e+00
210586179 1  0.106440072 2231.152298   0.25        J  4   0.018588634 4.81271e-01
210588705 1 12.04319137  2242.663102  10.9789972   J  4   0.102307992 1.04241e+00
210590280 1  0.138085452 2231.083292   0.541388701 J  4   0.026482061 7.43906e-01
210593417 1  0.530993473 2231.223524   1.1412749   E  4   0.269614094 6.76943e-01
210594811 1 10.30954525  2239.69502    0.383379451 J  4   0.03515576  9.25902e-01
210595704 1  1.960946522 2232.684818   0.476808578 J  4   0.013927711 2.63881e-01
210596089 1  0.105889997 2231.143445   0.25        J  4   0.051875807 9.55058e-01
210598340 1  3.734324699 2233.827691   5.8120449   C  4   0.109775412 4.71199e-01
210605073 1  0.567009378 2231.496325   0.79655315  C  4   0.09255825  2.21023e-01
210609071 1  2.417170078 2231.818564   1.148006516 E  4   0.316798358 9.51285e-01
210609658 1 14.14779159  2241.40315   12.65066     C  4   0.059005973 7.99494e-01
210610210 1 26.02175865  2231.849051  10.08758329  J  4   0.040242099 7.08363e-01
210611389 1  0.245286345 2231.162998   0.141284935 J  4   0.084370419 1.00000e-02
210614175 1  1.961893058 2232.670299   0.525447634 J  4   0.010342653 5.37204e-01
210618281 1 19.16074457  2242.606932   7.375566169 J  4   0.036678636 5.01680e-04
210619963 1 32.925303    2235.925838   7.642200059 J  4   0.04479357  6.98292e-01
210621546 1  0.245103568 2231.187888   0.141179655 J  4   0.090418806 1.00000e-02
210622311 1  1.973502636 2231.781489  12.67935558  J  4   0.034595026 9.97640e-01
210622384 1  0.102115728 2231.103527   0.058818659 J  4   0.026483672 1.00000e-02
210622523 1  3.614065521 2233.036419   2.574671182 E  4   0.517175894 3.40088e-01
210623187 1 34.24050077  2251.891888  23.24020243  J  4   0.186473857 1.06809e+00
210623267 1 23.91214729  2252.505038   4.147613029 J  4   0.069036411 5.08111e-04
210625740 1  2.387024899 2232.076106   0.81031744  C  4   0.102680499 4.99999e-04
210626335 1  0.245104849 2231.187377   0.141180393 J  4   0.024229259 1.00000e-02
210626797 1 17.8708519   2247.192286   6.212817184 E  4   0.087922492 9.29112e-01
210626852 1  1.960950873 2232.682217   0.725342298 J  4   0.024382401 2.23999e-01
210629082 1 27.32225033  2253.020358   8.2231256   C  4   0.021876856 8.63426e-01
210629204 1 15.87999939  2242.615999   9.196815333 J  4   0.045119475 9.08316e-01
210631151 1 31.20889661  2258.914534   6.780020888 J  4   0.188188786 1.08763e+00
210635119 1 10.31638225  2234.963407  14.96202721  J  4   0.048696728 9.45062e-01
210641408 1 24.86370507  2239.269653   4.575677168 J  4   0.099851356 4.68244e-01
210642322 1  4.339181834 2231.54311    1.437487423 E  4   0.598356984 5.73542e-01
210643811 1  9.528728044 2240.256416   6.1346755   C  4   0.022449897 1.00993e+00
210643901 1  0.245284853 2231.158694   0.25        J  4   0.038405916 2.47750e-01
210646997 1  1.430188914 2231.512588   8.763703808 J  4   0.317046908 1.19630e+00
210647396 1  1.960948713 2232.679562   0.85953954  J  4   0.027480972 4.95282e-01
210647804 1 13.0133095   2237.292354   0.25        J  4   0.391755072 1.20655e+00
210651217 1  0.300527173 2231.346445   0.371507479 J  4   0.068265186 3.74232e-01
210651960 1  0.102200463 2231.069287   0.058867467 J  4   0.019888491 1.00000e-02
210653291 1 16.04645941  2235.842278   8.472693094 J  4   0.025248888 9.72397e-01
210653298 1  0.130034358 2231.079023   0.449318864 J  4   0.009386711 1.08992e-01
210654389 1 24.63630696  2251.689227   1.197824819 J  4   0.193964531 1.16143e+00
210654881 1 12.16178575  2243.177393   5.948441313 E  4   0.494606117 8.92178e-01
210655107 1 21.02517095  2242.642963   7.947157495 J  4   0.044788911 9.45512e-01
210655687 1  1.960225824 2232.681321   0.896864768 J  4   0.021381717 9.29018e-03
210655699 1 34.09461712  2235.877159   1.866567311 J  4   0.062024241 4.36450e-01
210656700 1  0.155156826 2231.176337   0.274109184 J  4   0.03785804  2.76843e-01
210658415 1 32.57529998  2234.951542   8.695479528 J  4   0.064273182 2.80750e-01
210658751 1  0.135583288 2231.122759   0.421860657 J  4   0.100823419 3.75907e-01
210659688 1  2.357206987 2232.027904   0.83054567  C  4   0.060089725 9.18115e-01
210659779 1  0.117535379 2231.079794   0.25        E  4   0.130964529 8.77090e-01
210660686 1  0.1112958   2231.101331   0.25        J  4   0.02534322  9.85558e-01
210662122 1 31.61157805  2259.607378   1.610395318 J  4   0.04683296  3.29727e-01
210662654 1  0.159117576 2231.095651   0.25        J  4   0.538876791 5.54940e-01
210663545 1  0.150376327 2231.055872   0.767031875 E  4   0.421726481 4.32407e-01
210664740 1  0.414948167 2231.104518   2.2601895   E  4   0.441547835 1.02247e+00
210664796 1 17.13248204  2242.412561   4.189451465 J  4   0.126682322 1.06949e+00
210665423 1 31.28562344  2245.46444    2.132153484 J  4   0.026537059 3.33644e-01
210666756 1  1.396414284 2231.78651    1.5119851   E  4   0.03743255  1.01698e+00
210667381 1  5.330430715 2233.77906    2.3761482   C  4   0.014597965 4.16378e-01
210667561 1  4.910756283 2232.58664    1.138104663 J  4   0.038190038 8.99733e-01
210668119 1  0.151040298 2231.127428   0.265231699 J  4   0.019395356 4.39995e-01
210668314 1 15.57629165  2235.016009   3.521267772 E  4   0.412164185 4.77871e-01
210668546 1 26.90974825  2254.706139   1.559030776 J  4   0.021239779 6.71364e-01
210671877 1 19.49768249  2242.027474   6.535509414 J  4   0.021029244 1.22889e-01
210672179 1  0.12993817  2231.119981   0.25        J  4   0.074283511 8.94225e-01
210672183 1 24.01053342  2242.554531   8.873751143 J  4   0.02021886  6.04975e-01
210673168 1 30.55933033  2259.526952   2.902403988 J  4   0.450469225 1.33621e-03
210674408 1  0.102214597 2231.089357   0.058875608 J  4   0.126887292 1.00000e-02
210675130 1  0.688898848 2231.267509   3.938608984 E  4   0.483333538 9.05046e-01
210677616 1 28.05949429  2248.267825   1.22486612  J  4   0.361307865 1.09289e+00
210678858 1  0.245241355 2231.157868   0.801961282 J  4   0.019416453 2.79701e-02
210679592 1 30.26104649  2260.963487   1.776686416 J  4   0.062128387 9.90864e-01
210681215 1  0.245014533 2231.201692   0.141128371 J  4   0.027617995 1.00000e-02
210681240 1 22.42955318  2244.399941   0.492635614 J  4   0.085020163 7.73214e-01
210682026 1 18.90417749  2249.766216   1.364636398 J  4   0.207952963 5.63914e-04
210682533 1  0.102214597 2231.091852   0.058875608 J  4   0.080598259 1.00000e-02
210685585 1 21.37918626  2246.438813   1.914860594 J  4   0.023668455 5.70224e-01
210686705 1 22.74717322  2235.807638  15.44965992  J  4   0.104201089 1.04230e+00
210688929 1 22.76764621  2235.605667   0.622897669 J  4   0.051512312 7.17248e-01
210691717 1 34.19633702  2264.348836   3.533707841 J  4   0.052114927 5.25997e-01
210691926 1 21.30914321  2232.935727   0.25        J  4   0.095323186 2.66155e-01
210692381 1  0.114539306 2231.081224   0.25        J  4   0.070734602 3.09675e-01
210693284 1 25.73681496  2255.938871   1.298784589 J  4   0.081489371 6.87814e-01
210693462 1 31.39653486  2261.791596   1.633561679 J  4   0.035774952 8.56070e-01
210695955 1 25.15233091  2251.174016   1.525561361 J  4   0.22642461  9.90064e-01
210696425 1 20.05129916  2236.676485   1.792109661 J  4   0.026041288 6.12504e-01
210696763 1  7.984492816 2234.923151   1.2865097   C  4   0.045711225 5.11758e-01
210697335 1  0.16403661  2231.205898   0.25        J  4   0.044702635 3.26575e-01
210698867 1  0.14305602  2231.092056   0.082400268 J  4   0.022601296 1.00000e-02
210699177 1 15.62364531  2244.350285   3.423992266 J  4   0.025739218 8.76109e-02
210700694 1  0.245286554 2231.162922   0.141285055 J  4   0.246330424 1.00000e-02
210701099 1  0.122884849 2231.09749    0.25        J  4   0.02612519  9.33148e-01
210701244 1  0.13134821  2231.108626   0.250651641 J  4   0.017057378 6.02943e-01
210701530 1 27.93617252  2232.899159   2.335525225 J  4   0.246358601 6.78141e-03
210701825 1  0.870033206 2231.646049   4.607442953 J  4   0.086731543 9.65775e-01
210705439 1 33.5976966   2242.847377   2.629665506 J  4   0.263704797 2.53777e-03
210707130 1  0.68459385  2231.680502   0.79227757  C  4   0.017214013 2.56722e-03
210708240 1 21.11663242  2242.656094   8.402253539 J  4   0.020354503 9.71246e-01
210712870 1 13.71698864  2236.364233   0.25        J  4   0.090830484 6.91426e-01
210712936 1 29.38679624  2258.155415   1.616247709 J  4   0.064970268 4.20365e-01
210713039 1 25.72867502  2255.928902   1.780055125 J  4   0.04826203  6.13523e-01
210713567 1 24.65856194  2251.668298   1.111776346 J  4   0.125547    8.40131e-01
210716981 1 17.36991162  2233.779478  10.77962086  J  4   0.036410158 9.09537e-01
210717694 1  0.139594733 2231.075645   0.25        J  4   0.032380783 5.49135e-01
210718454 1 13.22227973  2234.537733  12.59218296  J  4   0.029905207 8.94770e-01
210718708 1  8.777042787 2237.012787   2.6846994   C  4   0.026089119 1.00400e-04
210722592 1 33.90681558  2234.017471   2.40187582  J  4   0.069799667 8.47718e-01
210724906 1 24.72011652  2250.323105   1.353822929 J  4   0.411891936 4.26644e-02
210725210 1  0.276368001 2231.268709   0.627733529 J  4   0.038503461 5.36876e-01
210726306 1 23.23158528  2235.721087   2.392023134 J  4   0.047187764 5.73202e-01
210729204 1 32.088204    2235.874238   4.890262514 J  4   0.075821006 1.01047e+00
210729672 1  0.163401246 2231.147126   0.094119118 J  4   0.008920615 1.00000e-02
210730963 1  1.21879158  2231.916406   7.165607924 J  4   0.068086565 6.25398e-01
210731500 1  9.729971504 2239.288143   4.8149783   C  4   0.04873512  8.78944e-01
210732246 1 30.94052561  2260.061277   6.012260653 J  4   0.031476872 4.47130e-01
210732574 1  7.627563337 2235.871354   1.174476709 J  4   0.030190305 3.94153e-01
210733838 1 25.7306224   2255.92911    1.450506967 J  4   0.046278162 8.09807e-01
210734262 1  9.637541597 2239.126661   3.28847794  E  4   0.560004373 6.45630e-01
210734337 1  9.373166015 2234.702605  12.02260614  E  4   0.608299012 5.32274e-01
210734755 1 10.13971526  2240.775112   8.575534043 J  4   0.02915543  9.35831e-01
210736624 1 30.15136345  2246.510276   6.378244659 J  4   0.061395118 5.00000e-04
210736703 1 28.14740019  2258.375424   1.939909172 J  4   0.089588006 6.86674e-04
210737487 1  1.960953533 2232.683461   0.748572713 J  4   0.0151079   2.77419e-01
210739779 1  1.192629375 2231.572513   7.192181158 J  4   0.169984915 9.02783e-01
210740200 1  6.789112224 2231.746861   5.013252461 E  4   0.555074929 6.93467e-01
210740295 1  0.136203259 2231.073846   0.078453077 J  4   0.028962338 1.00000e-02
210742017 1 15.89087723  2242.598806   6.357997506 J  4   0.072349215 5.00000e-04
210742688 1 11.40097382  2239.224308   4.192518396 E  4   0.224870998 1.02824e+00
210743621 1 12.80619006  2242.59526    8.354892751 J  4   0.076877441 8.45605e-01
210744375 1  0.122165699 2231.126272   0.25860621  J  4   0.024434415 3.65869e-01
210744674 1 25.21938678  2232.920658   3.2544466   E  4   0.264471594 9.50074e-01
210744745 1 31.06293881  2261.574337   5.532559314 J  4   0.046520003 9.04939e-01
210744990 1 21.57402475  2244.429359   0.636419313 J  4   0.453457047 9.37108e-01
210744993 1 11.505928    2233.665916   0.615522327 J  4   0.032520858 9.70585e-01
210745909 1 32.57631625  2238.193149   1.944468491 J  4   0.04457251  5.94322e-01
210747042 1 29.64601952  2259.581131   2.126003116 J  4   0.04347917  5.73955e-01
210747473 1  0.134143778 2231.050728   0.385592801 J  4   0.070241295 4.24335e-01
210749006 1 32.54469326  2263.460983   5.883683316 J  4   0.045401793 5.79958e-02
210749423 1  1.575449848 2232.181757   7.82727727  E  4   0.50922422  7.75571e-01
210750052 1  4.620870345 2233.649829   4.1799443   E  4   0.341717797 1.10689e+00
210750726 1  4.611029212 2233.226398   1.6099292   C  4   0.08884069  9.83309e-01
210750806 1  5.88029233  2234.627256   1.108012498 J  4   0.041654807 5.98182e-01
210750941 1  1.060622213 2231.857316   6.613346169 J  4   0.024524816 9.91982e-01
210752606 1  0.121061011 2231.107586   0.302455264 J  4   0.082936416 6.88406e-03
210752799 1 31.60002837  2259.601944   2.025681476 J  4   0.032807675 3.92298e-01
210753800 1  1.50770178  2231.547751   9.520095131 J  4   0.137132818 9.64670e-01
210754505 1  0.870557912 2231.896826   1.4857107   E  4   0.052044954 9.23437e-01
210754660 1  1.961032567 2232.682059   0.789668801 J  4   0.016357613 3.51738e-01
210754756 1  0.369758151 2231.3145     1.409153109 E  4   0.145104598 1.03246e+00
210754949 1 29.6579673   2259.590819   2.063150587 J  4   0.038966973 6.26610e-01
210754998 1 24.15654135  2252.692301   8.789292491 J  4   0.019633918 6.88982e-01
210755054 1 27.9622748   2253.66821    1.672535054 J  4   0.110482342 4.59557e-01
210755778 1 20.09988253  2246.111438   1.9308374   J  4   0.140747244 5.00000e-04
210758168 1  0.100813794 2231.124482   0.25        J  4   0.076122724 8.22338e-01
210760183 1 24.05569338  2252.24872    2.198644518 J  4   0.102069282 8.03814e-01
210760314 1 17.875825    2248.155621   8.014271127 J  4   0.484799362 9.22247e-01
210761432 1  0.490400602 2231.157743   0.256694001 J  4   0.107085111 6.47431e-01
210762209 1 33.20931047  2263.915976  12.97890151  J  4   0.20080026  7.49700e-01
210763474 1 23.82676679  2242.616891   6.742982523 J  4   0.033108528 7.64384e-01
210765889 1  2.389237767 2232.6978     9.60967081  J  4   0.022536545 6.57101e-01
210766199 1  3.919419111 2234.141887   0.951115779 J  4   0.02777145  6.51778e-01
210766395 1  0.110383296 2231.093676   0.25        J  4   0.023470647 6.08788e-01
210766835 1 24.77617958  2249.162396  11.17899301  E  4   0.452034642 1.02535e+00
210766870 1 24.82843162  2251.498656   1.174849787 J  4   0.109011068 1.08268e+00
210768568 1  3.214059253 2231.841636   2.760934278 J  4   0.008110638 6.99720e-01
210769298 1  0.116151523 2231.051421   0.253189294 J  4   0.073559965 8.64229e-01
210769793 1  0.193736996 2231.063225   0.790043185 J  4   0.061261714 6.08100e-01
210769880 1  1.436602286 2231.048369   2.5128811   E  4   0.069555473 9.94459e-01
